No,ID,Scenario,Mode,Choice,Nationality,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Car,Delay_Taxi1,Delay_Taxi,Delay_Bus1,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
595,298,S1,VCAT,5,1,0,1,3,1,4,5,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
596,298,S3,Car,2,1,0,1,3,1,4,5,1,5,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
597,299,S1,VCAT,5,1,0,0,2,6,2,6,1,3,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
598,299,S2,Bus,4,1,0,0,2,6,2,6,1,3,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
599,300,S6,VCAT,5,3,1,1,2,1,3,3,1,3,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
600,300,S8,VCAT,5,3,1,1,2,1,3,3,1,3,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
601,301,S6,VCAT,5,3,1,1,3,4,3,6,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
602,301,S6,Bus,4,3,1,1,3,4,3,6,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
603,302,S4,VCAT,5,3,0,0,2,6,3,7,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
604,302,S7,Bus,4,3,0,0,2,6,3,7,1,5,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
605,303,S4,VCAT,5,3,1,1,3,2,4,8,1,3,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
606,303,S4,VCAT,5,3,1,1,3,2,4,8,1,3,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
607,304,S2,Bus,4,3,0,0,2,5,3,6,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
608,304,S5,Bus,4,3,0,0,2,5,3,6,0,2,1,1,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
609,305,S7,Bus,4,3,1,0,3,5,3,6,0,2,0,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,58,20,25,25,30,18,0,0,0,15,15,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
610,305,S7,Bus,4,3,1,0,3,5,3,6,0,2,0,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
611,306,S7,Bus,4,3,1,0,2,5,4,8,0,2,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,58,20,25,25,30,18,0,0,0,15,15,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
612,306,S1,Motorbike,1,3,1,0,2,5,4,8,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
613,307,S6,Taxi,3,3,1,0,3,5,3,6,1,1,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,90,90,50,5000,10000,0,0,0,0,0,0,1,1
614,307,S8,VCAT,5,3,1,0,3,5,3,6,1,1,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
615,308,S6,Bus,4,3,1,0,2,2,3,8,1,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
616,308,S6,Bus,4,3,1,0,2,2,3,8,1,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
617,309,S1,Bus,4,3,0,0,2,2,4,8,1,2,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
618,309,S2,Bus,4,3,0,0,2,2,4,8,1,2,1,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
619,310,S6,Taxi,3,3,1,1,5,4,4,8,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,90,90,50,5000,10000,0,0,0,0,0,0,1,1
620,310,S8,VCAT,5,3,1,1,5,4,4,8,0,2,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
621,311,S1,Taxi,3,3,1,0,2,5,4,8,0,5,0,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
622,311,S2,Bus,4,3,1,0,2,5,4,8,0,5,0,1,0,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
623,312,S4,VCAT,5,3,0,0,3,3,2,7,0,1,0,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
624,312,S7,Bus,4,3,0,0,3,3,2,7,0,1,0,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
625,313,S7,Bus,4,3,1,1,6,2,3,8,1,3,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,58,20,25,25,30,18,0,0,0,15,15,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
626,313,S7,Bus,4,3,1,1,6,2,3,8,1,3,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
627,314,S6,Car,2,1,0,0,2,2,1,5,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
628,314,S3,Motorbike,1,1,0,0,2,2,1,5,0,5,1,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,58,20,25,25,30,18,0,0,0,15,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
629,315,S5,Taxi,3,3,1,1,5,3,4,7,1,1,1,1,0,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
630,315,S7,Bus,4,3,1,1,5,3,4,7,1,1,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
631,316,S6,VCAT,5,3,0,1,3,5,4,7,1,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
632,316,S6,Bus,4,3,0,1,3,5,4,7,1,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
633,317,S5,Car,2,3,0,0,2,3,1,8,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
634,317,S4,VCAT,5,3,0,0,2,3,1,8,1,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
635,318,S4,VCAT,5,3,0,0,3,1,3,4,0,1,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
636,318,S7,Bus,4,3,0,0,3,1,3,4,0,1,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
637,319,S7,VCAT,5,3,1,1,3,1,3,5,1,2,1,1,0,0,0,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,0,0,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
638,319,S7,Bus,4,3,1,1,3,1,3,5,1,2,1,1,0,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,63,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,10,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
639,320,S6,VCAT,5,1,0,0,3,5,3,4,1,4,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
640,320,S8,VCAT,5,1,0,0,3,5,3,4,1,4,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
641,321,S2,VCAT,5,1,0,0,3,5,3,3,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
642,321,S5,VCAT,5,1,0,0,3,5,3,3,0,3,1,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
643,322,S6,VCAT,5,1,0,1,3,5,3,3,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
644,322,S8,VCAT,5,1,0,1,3,5,3,3,1,2,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
645,323,S1,VCAT,5,1,0,0,2,5,3,4,0,3,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
646,323,S3,VCAT,5,1,0,0,2,5,3,4,0,3,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
647,324,S6,VCAT,5,1,1,0,1,6,1,3,0,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
648,324,S8,VCAT,5,1,1,0,1,6,1,3,0,2,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
649,325,S6,VCAT,5,1,0,0,2,1,3,4,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
650,325,S8,VCAT,5,1,0,0,2,1,3,4,0,3,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
651,326,S1,VCAT,5,1,0,0,2,1,3,3,0,2,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
652,326,S3,VCAT,5,1,0,0,2,1,3,3,0,2,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
653,327,S1,Bus,4,2,0,1,3,5,3,6,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
654,327,S2,Bus,4,2,0,1,3,5,3,6,1,4,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
655,328,S1,Bus,4,1,1,0,2,6,3,6,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
656,328,S2,Bus,4,1,1,0,2,6,3,6,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
657,329,S1,VCAT,5,1,1,1,2,1,3,3,1,3,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
658,329,S3,VCAT,5,1,1,1,2,1,3,3,1,3,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
659,330,S1,Bus,4,3,1,1,3,2,3,3,1,4,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
660,330,S3,VCAT,5,3,1,1,3,2,3,3,1,4,1,1,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
661,331,S6,VCAT,5,1,0,0,1,6,2,3,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
662,331,S8,VCAT,5,1,0,0,1,6,2,3,0,2,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
663,332,S6,VCAT,5,1,1,0,2,1,3,2,0,2,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
664,332,S8,VCAT,5,1,1,0,2,1,3,2,0,2,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
665,333,S6,VCAT,5,1,0,0,1,6,3,4,0,4,1,1,0,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
666,333,S8,VCAT,5,1,0,0,1,6,3,4,0,4,1,1,0,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
667,334,S6,VCAT,5,1,1,1,2,2,4,8,1,3,1,0,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
668,334,S6,Bus,4,1,1,1,2,2,4,8,1,3,1,0,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
669,335,S6,VCAT,5,1,1,1,3,5,4,5,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
670,335,S8,VCAT,5,1,1,1,3,5,4,5,1,2,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
671,336,S6,VCAT,5,1,0,1,3,5,3,7,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
672,336,S6,Bus,4,1,0,1,3,5,3,7,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
673,337,S1,VCAT,5,1,0,0,2,6,1,2,0,3,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
674,337,S2,Bus,4,1,0,0,2,6,1,2,0,3,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
675,338,S6,VCAT,5,2,1,0,2,6,1,2,0,3,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
676,338,S8,VCAT,5,2,1,0,2,6,1,2,0,3,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
