No,ID,Scenario,Mode,Choice,Gender,Age,Marital,Nationality,Career1,Career,Education,VehOwner,VehOwner1,CarOwner,DrLicense,IndMotor,Hmotor,IndCar,Hcar,Hmem,Hinc,Hinc1,AirClass,AccTraveler,Partysize,TripPose1,TripPose,HandBag,CheckBag,TripDuration,TimeTraveled,TripOrigin,Distance,Samemode,TravelCost,InVehTime,Timesaving,NoTransfer, Userfriendly,Reasonable,Punctual,Safety,Comfort, Rapid, Convenience,Accessible,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT,Weacon_MT,Weacon_Car,Weacon_Taxi,Weacon_Bus,Weacon_VCAT,FlightCheck_MT,FlightCheck_Car,FlightCheck_Taxi,FlightCheck_Bus,FlightCheck_VCAT,SP_TripMT,SP_TripCar,SP_TripTaxi,SP_TripBus,SP_TripVCAT,SP_LugMT,SP_LugCar,SP_LugTaxi,SP_LugBus,SP_LugVCAT,SP_AccMT,SP_AccCar,SP_AccTaxi,SP_AccBus,SP_AccVCAT, ITC , PF ,TTC,IVT,AC,WT,STM,NF,DL,WC,FS,TPS,NLG,AT
802,401,S7,Taxi,3,1,2,1,0,5,4,2,0,0,0,0,0,0,0,0,5,1,1,1,0,2,3,4,1,0,2,1,1,100,2,1,1,1,1,3,3,2,4,5,4,5,5,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,155,25,0,0,120,0,10,0,0,1,1,1
803,402,S6,VCAT,5,1,2,1,0,5,4,2,0,0,0,0,0,0,0,0,4,1,2,1,2,2,3,4,2,2,2,2,1,3,2,2,5,4,5,4,5,4,5,4,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
804,402,S8,VCAT,5,1,2,1,0,5,4,2,0,0,0,0,0,0,0,0,4,1,2,1,2,2,3,4,2,2,2,2,1,3,2,2,5,4,5,4,5,4,5,4,4,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
805,403,S5,Taxi,3,0,2,1,0,5,4,1,0,0,0,0,0,0,0,0,5,2,3,1,0,2,3,4,1,0,1,1,1,10,2,1,1,1,1,2,2,3,1,2,3,2,3,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
806,403,S7,Taxi,3,0,2,1,0,5,4,1,0,0,0,0,0,0,0,0,5,2,3,1,0,2,3,4,1,0,1,1,1,10,2,1,1,1,1,2,2,3,1,2,3,2,3,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,125,25,0,0,90,0,10,0,0,1,1,1
807,404,S6,VCAT,5,1,4,0,0,2,0,1,1,1,1,1,0,0,0,0,4,6,8,1,1,3,3,4,1,1,5,1,1,25,2,1,2,5,4,5,4,4,5,4,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
808,404,S8,VCAT,5,1,4,0,0,2,0,1,1,1,1,1,0,0,0,0,4,6,8,1,1,3,3,4,1,1,5,1,1,25,2,1,2,5,4,5,4,4,5,4,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
809,405,S1,Car,2,1,2,1,0,5,4,0,0,0,0,1,0,0,0,0,3,4,5,1,4,2,1,1,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,115,115,115,115,115,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",115,25,0,0,90,0,0,0,0,0,1,0
810,405,S3,Taxi,3,1,2,1,0,5,4,0,0,0,0,1,0,0,0,0,3,4,5,1,4,2,1,1,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,115,115,115,115,115,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,115,25,0,0,90,0,0,0,0,1,1,1
811,406,S1,VCAT,5,0,2,1,0,5,4,2,0,2,0,0,0,0,0,0,5,2,3,1,2,3,2,3,2,2,3,1,1,20,0,1,3,3,3,3,4,3,4,3,4,3,3,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"29,000",0,83,18,10,15,40,1,0,0,1,0,1,0
812,406,S3,VCAT,5,0,2,1,0,5,4,2,0,2,0,0,0,0,0,0,5,2,3,1,2,3,2,3,2,2,3,1,1,20,0,1,3,3,3,3,4,3,4,3,4,3,3,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"29,000",0,98,23,15,20,40,1,0,0,1,1,1,1
813,407,S2,Bus,4,0,2,1,0,3,3,2,0,0,1,1,1,1,0,2,5,2,3,1,0,3,2,3,1,1,1,5,1,16,1,2,2,4,4,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
814,407,S4,Bus,4,0,2,1,0,3,3,2,0,0,1,1,1,1,0,2,5,2,3,1,0,3,2,3,1,1,1,5,1,16,1,2,2,4,4,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,160,160,160,160,160,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,160,30,10,20,90,11,10,1,0,1,0,0
815,408,S5,Car,2,0,2,1,0,3,3,2,0,2,0,0,2,2,2,2,4,2,3,0,1,3,2,2,1,1,1,1,1,2.9,2,3,1,4,5,5,4,5,5,5,5,4,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
816,408,S7,Car,2,0,2,1,0,3,3,2,0,2,0,0,2,2,2,2,4,2,3,0,1,3,2,2,1,1,1,1,1,2.9,2,3,1,4,5,5,4,5,5,5,5,4,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"42,000","10,000",125,25,0,0,90,0,10,0,0,1,1,1
817,409,S6,Bus,4,1,5,1,0,1,1,2,1,1,0,0,1,1,0,0,2,1,1,1,1,3,3,4,1,1,2,4,1,8,0,2,2,4,5,4,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,155,155,155,155,155,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,155,30,15,20,90,11,0,1,0,0,0,1
818,409,S8,Bus,4,1,5,1,0,1,1,2,1,1,0,0,1,1,0,0,2,1,1,1,1,3,3,4,1,1,2,4,1,8,0,2,2,4,5,4,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
819,410,S6,VCAT,5,0,4,0,0,3,3,3,1,1,1,1,0,0,3,3,5,6,8,1,1,2,3,5,1,1,2,5,1,10,1,1,2,5,5,4,5,5,5,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
820,410,S8,VCAT,5,0,4,0,0,3,3,3,1,1,1,1,0,0,3,3,5,6,8,1,1,2,3,5,1,1,2,5,1,10,1,1,2,5,5,4,5,5,5,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,23,23,23,23,23,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"34,000",0,103,23,15,15,50,1,0,0,1,1,0,0
821,411,S5,Taxi,3,0,2,1,0,5,4,1,1,1,1,1,0,0,0,0,5,5,6,1,0,5,3,4,1,1,1,3,1,9,1,3,2,3,4,4,2,4,5,4,5,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
822,411,S7,VCAT,5,0,2,1,0,5,4,1,1,1,1,1,0,0,0,0,5,5,6,1,0,5,3,4,1,1,1,3,1,9,1,3,2,3,4,4,2,4,5,4,5,3,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
823,412,S6,VCAT,5,0,2,1,0,5,4,0,1,1,1,1,0,0,0,0,5,3,4,1,2,5,3,4,0,1,1,5,1,8,2,4,4,4,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
824,412,S8,Bus,4,0,2,1,0,5,4,0,1,1,1,1,0,0,0,0,5,3,4,1,2,5,3,4,0,1,1,5,1,8,2,4,4,4,4,4,4,4,4,4,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
825,413,S5,Car,2,1,3,0,1,3,3,3,1,1,0,1,0,0,1,1,3,6,7,1,0,4,2,2,1,0,3,2,2,15,2,3,5,5,5,4,5,4,5,4,5,5,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
826,413,S7,Taxi,3,1,3,0,1,3,3,3,1,1,0,1,0,0,1,1,3,6,7,1,0,4,2,2,1,0,3,2,2,15,2,3,5,5,5,4,5,4,5,4,5,5,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,125,25,0,0,90,0,10,0,0,1,1,1
827,414,S5,Car,2,1,2,1,0,5,4,2,1,1,1,1,0,0,0,0,4,3,4,1,4,2,2,3,3,1,3,2,1,30,2,4,2,5,3,5,5,5,5,5,5,5,5,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
828,414,S7,Bus,4,1,2,1,0,5,4,2,1,1,1,1,0,0,0,0,4,3,4,1,4,2,2,3,3,1,3,2,1,30,2,4,2,5,3,5,5,5,5,5,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
829,415,S5,Bus,4,0,2,1,1,3,3,2,1,1,0,1,2,4,1,1,2,4,5,1,1,3,3,4,1,0,2,2,0,6,2,2,2,5,4,5,5,5,5,4,5,4,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
830,415,S7,VCAT,5,0,2,1,1,3,3,2,1,1,0,1,2,4,1,1,2,4,5,1,1,3,3,4,1,0,2,2,0,6,2,2,2,5,4,5,5,5,5,4,5,4,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
831,416,S5,VCAT,5,1,1,1,1,5,4,1,1,1,0,0,1,2,0,0,4,1,1,1,0,3,2,3,0,0,2,4,0,7,0,1,1,4,5,4,4,5,4,5,4,5,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
832,416,S7,Bus,4,1,1,1,1,5,4,1,1,1,0,0,1,2,0,0,4,1,1,1,0,3,2,3,0,0,2,4,0,7,0,1,1,4,5,4,4,5,4,5,4,5,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
833,417,S5,VCAT,5,0,3,0,1,4,0,3,1,1,0,1,0,0,1,1,1,6,7,1,1,2,3,5,1,1,2,3,2,4,2,3,1,4,5,4,5,4,4,4,5,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
834,417,S7,VCAT,5,0,3,0,1,4,0,3,1,1,0,1,0,0,1,1,1,6,7,1,1,2,3,5,1,1,2,3,2,4,2,3,1,4,5,4,5,4,4,4,5,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
835,418,S5,Bus,4,1,4,0,1,2,0,3,1,1,0,1,1,2,1,3,2,4,5,1,1,2,3,4,1,1,4,4,2,6,2,3,2,5,5,5,5,4,4,5,5,4,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
836,418,S7,Bus,4,1,4,0,1,2,0,3,1,1,0,1,1,2,1,3,2,4,5,1,1,2,3,4,1,1,4,4,2,6,2,3,2,5,5,5,5,4,4,5,5,4,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
837,419,S5,VCAT,5,1,5,0,1,2,0,2,1,1,0,1,0,0,1,1,1,4,5,1,1,3,3,4,1,1,3,2,2,2,2,3,1,4,5,5,5,4,5,4,5,4,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
838,419,S7,VCAT,5,1,5,0,1,2,0,2,1,1,0,1,0,0,1,1,1,4,5,1,1,3,3,4,1,1,3,2,2,2,2,3,1,4,5,5,5,4,5,4,5,4,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
839,420,S5,Taxi,3,0,2,0,0,2,0,1,1,1,0,1,0,0,0,0,2,2,3,1,1,3,3,4,1,4,5,1,1,2,1,4,2,4,4,3,3,4,4,4,4,3,3,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
840,420,S7,VCAT,5,0,2,0,0,2,0,1,1,1,0,1,0,0,0,0,2,2,3,1,1,3,3,4,1,4,5,1,1,2,1,4,2,4,4,3,3,4,4,4,4,3,3,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
841,421,S5,Bus,4,0,2,1,0,3,3,2,1,1,1,1,4,6,1,2,4,3,4,1,3,3,2,3,1,0,3,2,1,4,2,3,2,4,5,4,4,5,4,4,4,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
842,421,S7,Bus,4,0,2,1,0,3,3,2,1,1,1,1,4,6,1,2,4,3,4,1,3,3,2,3,1,0,3,2,1,4,2,3,2,4,5,4,4,5,4,4,4,3,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
843,422,S5,Bus,4,1,3,0,0,3,3,3,1,1,1,1,1,2,1,3,4,3,4,1,2,2,3,4,1,0,1,2,0,3,2,2,2,4,4,5,4,5,4,4,4,4,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
844,422,S7,VCAT,5,1,3,0,0,3,3,3,1,1,1,1,1,2,1,3,4,3,4,1,2,2,3,4,1,0,1,2,0,3,2,2,2,4,4,5,4,5,4,4,4,4,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
845,423,S5,VCAT,5,1,3,0,0,1,1,3,1,1,1,1,1,3,1,2,5,2,3,1,4,2,2,2,1,0,4,5,1,8,2,2,2,5,5,4,5,4,4,5,4,4,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
